# Format version 3
# nfields = 3
# NDim = 1
# PW grid = 128 
# k-space data = 0 , complex data = 1
# Columns: x fielddata
80.8790    0.03967497631  -2.21753792e-17     0.7387232215 -1.105859749e-16     0.2216015818 -3.516398539e-19 
81.7678    0.05920472352 -2.229794291e-17     0.7194861412 -1.149025909e-16     0.2213089134 -2.787605827e-18 
82.6566    0.09000148214  7.069541051e-18     0.6892245859 -1.120425881e-16      0.220773761    1.6866851e-18 
83.5454     0.1364910209  2.450495952e-17     0.6440233722 -1.295318269e-16      0.219485593  -1.40657988e-18 
84.4342     0.2017196014 -2.723807183e-17     0.5816005528 -1.596242336e-16      0.216680112  1.705907906e-18 
85.3229     0.2841192665 -2.241895745e-17     0.5040624658 -8.813990072e-17     0.2118188522 -1.669577324e-18 
86.2117     0.3758337457 -2.870893963e-17     0.4189489932  -1.27309257e-16     0.2052180446  1.456248784e-18 
87.1005     0.4656477222  2.667100096e-17     0.3363164969  -8.95330906e-17     0.1980365562 -1.978628523e-18 
87.9893     0.5445156472 -1.519582772e-17     0.2639833748 -4.631311489e-17     0.1915015884  1.870815781e-18 
88.8781     0.6084880731 -4.688008379e-17     0.2052416084 -3.184584421e-17     0.1862707144 -4.102200961e-18 
89.7668     0.6578213395 -4.666622912e-17     0.1597547813 -3.107301457e-17     0.1824240849  4.095182343e-19 
90.6556     0.6947825622 -5.567566034e-17     0.1254672434 -3.275520862e-17     0.1797502612 -1.728892295e-18 
91.5444     0.7220273196 -6.339621428e-17     0.1000030776  5.635282492e-18     0.1779695829  1.439791516e-19 
92.4332     0.7418400834 -1.045259791e-16    0.08132866841  1.075529538e-17     0.1768311864 -8.160640026e-20 
93.3220     0.7559264002 -5.283243797e-17    0.06793626971  7.375757857e-18     0.1761372618  2.232130964e-18 
94.2107     0.7654522087 -4.275286861e-17    0.05880702416  -2.57008412e-17     0.1757407195 -3.444861153e-19 
95.0995     0.7711547652  -2.09285467e-17    0.05330713804 -1.057735519e-19      0.175538089  9.204448142e-19 
95.9883     0.7734469475 -1.910059471e-17    0.05108807078 -1.641034891e-17     0.1754650245 -1.280950067e-18 
96.8771     0.7724875213 -6.157725453e-18    0.05201761335 -1.880120123e-17     0.1754949599  1.198794122e-18 
97.7659     0.7682105335 -2.148500103e-19    0.05615053021  2.225647724e-17     0.1756390739  1.519607429e-19 
98.6546     0.7603129416 -2.593702923e-17    0.06374095805 -4.122935641e-17     0.1759462619 -5.336472062e-19 
99.5434     0.7482007305 -2.275908089e-17    0.07529572253 -7.330636163e-18     0.1765037025  1.183360669e-18 
100.4322     0.7308968301 -4.258672744e-17    0.09166335996 -4.577571095e-18     0.1774399171 -2.538358595e-18 
101.3210     0.7069272236 -4.488634242e-17      0.114141592  2.235657361e-17     0.1789311855  6.780307721e-20 
102.2098     0.6742379073 -1.367794468e-17     0.1445544994 -1.465441145e-17     0.1812074136 -1.625736225e-18 
103.0985     0.6302724614  4.814490165e-17     0.1851843558 -3.999860648e-17     0.1845427362  3.584407182e-18 
103.9873     0.5724629173 -1.473647514e-17     0.2383408862 -2.326675893e-17     0.1891954114 -3.651316534e-18 
104.8761     0.4994791509 -5.502513903e-17     0.3052801438 -3.036996384e-17     0.1952395861  1.221746977e-18 
105.7649     0.4133094429  7.885543263e-19     0.3844088648 -6.071789046e-17     0.2022803976 -2.173502992e-18 
106.6537     0.3210214395  6.111458014e-17     0.4696946902 -1.030434408e-16      0.209282707  1.323205932e-18 
107.5425     0.2335643152 -2.507686236e-17     0.5514841949 -7.372256464e-17     0.2149507385 -1.820074656e-18 
108.4312     0.1607813892 -1.217836735e-17     0.6206510837 -4.760172508e-17     0.2185672497  5.804549565e-18 
109.3200     0.1068302096 -1.285124052e-17     0.6727904625 -1.842879027e-17     0.2203793819 -7.280401198e-19 
110.2088    0.07015401945   6.32499444e-18     0.7087057905 -7.413658925e-17     0.2211403895  2.145514058e-18 
111.0976    0.04654753271 -1.721658761e-17     0.7319599056 -5.132726641e-17     0.2214927868 -2.433283155e-18 
111.9864    0.03182917308 -1.626104216e-17     0.7464214148 -4.192829137e-17     0.2217496161  2.882944232e-21 
112.8751    0.02291086542 -5.987709252e-18     0.7551045779 -2.171371731e-17     0.2219847315  6.217057338e-19 
